OrderID,OrderDate,SalesPersonID,AreaID,ProductID,Quantity,UnitPrice,SalesAmount
O2768,11/21/2020,S008,A008,P008,8,234.20,1873.60
O2769,11/21/2020,S009,A009,P009,1,634.00,634.00
O2770,11/21/2020,S010,A010,P010,12,521.00,6252.00
O2771,11/21/2020,S011,A001,P011,3,533.00,1599.00
O2772,11/21/2020,S012,A002,P012,1,51.00,51.00
O2773,11/21/2020,S013,A003,P001,12,100.00,1200.00
O2774,11/22/2020,S014,A004,P002,5,200.00,1000.00
O2775,11/22/2020,S015,A005,P003,1,250.00,250.00
O2776,11/22/2020,S001,A006,P004,1,310.45,310.45
O2777,11/23/2020,S002,A007,P005,11,53.00,583.00
O2778,11/23/2020,S003,A008,P006,8,120.00,960.00
O2779,11/24/2020,S004,A009,P007,12,234.51,2814.12
O2780,11/24/2020,S005,A010,P008,8,234.20,1873.60
O2781,11/25/2020,S006,A001,P009,4,634.00,2536.00
O2782,11/25/2020,S007,A002,P010,7,521.00,3647.00
O2783,11/26/2020,S008,A003,P011,10,533.00,5330.00
O2784,11/26/2020,S009,A004,P012,2,51.00,102.00
O2785,11/26/2020,S010,A005,P001,4,100.00,400.00
O2786,11/27/2020,S011,A006,P002,12,200.00,2400.00
O2787,11/27/2020,S012,A007,P003,7,250.00,1750.00
O2788,11/28/2020,S013,A008,P004,1,310.45,310.45
O2789,11/28/2020,S014,A009,P005,9,53.00,477.00
O2790,11/28/2020,S015,A010,P006,12,120.00,1440.00
O2791,11/28/2020,S001,A001,P007,3,234.51,703.53
O2792,11/28/2020,S002,A002,P008,4,234.20,936.80
O2793,11/28/2020,S003,A003,P009,8,634.00,5072.00
O2794,11/29/2020,S004,A004,P010,11,521.00,5731.00
O2795,11/29/2020,S005,A005,P011,9,533.00,4797.00
O2796,12/1/2020,S006,A006,P012,4,51.00,204.00
O2797,12/2/2020,S007,A007,P001,1,100.00,100.00
O2798,12/2/2020,S008,A008,P002,1,200.00,200.00
O2799,12/2/2020,S009,A009,P003,12,250.00,3000.00
O2800,12/2/2020,S010,A010,P004,5,310.45,1552.25
O2801,12/3/2020,S011,A001,P005,7,53.00,371.00
O2802,12/3/2020,S012,A002,P006,11,120.00,1320.00
O2803,12/3/2020,S013,A003,P007,1,234.51,234.51
O2804,12/3/2020,S014,A004,P008,9,234.20,2107.80
O2805,12/4/2020,S015,A005,P009,5,634.00,3170.00
O2806,12/4/2020,S001,A006,P010,11,521.00,5731.00
O2807,12/4/2020,S002,A007,P011,8,533.00,4264.00
O2808,12/4/2020,S003,A008,P012,10,51.00,510.00
O2809,12/5/2020,S004,A009,P001,12,100.00,1200.00
O2810,12/5/2020,S005,A010,P002,1,200.00,200.00
O2811,12/5/2020,S006,A001,P003,2,250.00,500.00
O2812,12/5/2020,S007,A002,P004,1,310.45,310.45
O2813,12/6/2020,S008,A003,P005,4,53.00,212.00
O2814,12/6/2020,S009,A004,P006,1,120.00,120.00
O2815,12/7/2020,S010,A005,P007,7,234.51,1641.57
O2816,12/7/2020,S011,A006,P008,12,234.20,2810.40
O2817,12/7/2020,S012,A007,P009,1,634.00,634.00
O2818,12/8/2020,S013,A008,P010,3,521.00,1563.00
O2819,12/8/2020,S014,A009,P011,9,533.00,4797.00
O2820,12/8/2020,S015,A010,P012,1,51.00,51.00
O2821,12/9/2020,S001,A001,P001,1,100.00,100.00
O2822,12/9/2020,S002,A002,P002,12,200.00,2400.00
O2823,12/9/2020,S003,A003,P003,1,250.00,250.00
O2824,12/10/2020,S004,A004,P004,10,310.45,3104.50
O2825,12/10/2020,S005,A005,P005,7,53.00,371.00
O2826,12/11/2020,S006,A006,P006,11,120.00,1320.00
O2827,12/11/2020,S007,A007,P007,7,234.51,1641.57
O2828,12/12/2020,S008,A008,P008,9,234.20,2107.80
O2829,12/12/2020,S009,A009,P009,10,634.00,6340.00
O2830,12/12/2020,S010,A010,P010,2,521.00,1042.00
O2831,12/13/2020,S011,A001,P011,3,533.00,1599.00
O2832,12/14/2020,S012,A002,P012,4,51.00,204.00
O2833,12/15/2020,S013,A003,P001,4,100.00,400.00
O2834,12/15/2020,S014,A004,P002,7,200.00,1400.00
O2835,12/16/2020,S015,A005,P003,12,250.00,3000.00
O2836,12/16/2020,S001,A006,P004,10,310.45,3104.50
O2837,12/16/2020,S002,A007,P005,8,53.00,424.00
O2838,12/17/2020,S003,A008,P006,11,120.00,1320.00
O2839,12/17/2020,S004,A009,P007,11,234.51,2579.61
O2840,12/17/2020,S005,A010,P008,10,234.20,2342.00
O2841,12/17/2020,S006,A001,P009,1,634.00,634.00
O2842,12/17/2020,S007,A002,P010,4,521.00,2084.00
O2843,12/19/2020,S008,A003,P011,2,533.00,1066.00
O2844,12/19/2020,S009,A004,P012,1,51.00,51.00
O2845,12/20/2020,S010,A005,P001,9,100.00,900.00
O2846,12/20/2020,S011,A006,P002,6,200.00,1200.00
O2847,12/21/2020,S012,A007,P003,8,250.00,2000.00
O2848,12/21/2020,S013,A008,P004,6,310.45,1862.70
O2849,12/21/2020,S014,A009,P005,2,53.00,106.00
O2850,12/21/2020,S015,A010,P006,10,120.00,1200.00
O2851,12/22/2020,S001,A001,P007,11,234.51,2579.61
O2852,12/22/2020,S002,A002,P008,3,234.20,702.60
O2853,12/22/2020,S003,A003,P009,12,634.00,7608.00
O2854,12/23/2020,S004,A004,P010,10,521.00,5210.00
O2855,12/23/2020,S005,A005,P011,11,533.00,5863.00
O2856,12/24/2020,S006,A006,P012,4,51.00,204.00
O2857,12/25/2020,S007,A007,P001,9,100.00,900.00
O2858,12/25/2020,S008,A008,P002,12,200.00,2400.00
O2859,12/25/2020,S009,A009,P003,12,250.00,3000.00
O2860,12/25/2020,S010,A010,P004,10,310.45,3104.50
O2861,12/26/2020,S011,A001,P005,2,53.00,106.00
O2862,12/26/2020,S012,A002,P006,,,120.00
O2863,12/26/2020,S013,A003,P007,2,234.51,469.02
O2864,12/26/2020,S014,A004,P008,8,234.20,1873.60
O2865,12/26/2020,S015,A005,P009,3,634.00,1902.00
O2866,12/27/2020,S001,A006,P010,7,521.00,3647.00
O2867,12/27/2020,S002,A007,P011,3,533.00,1599.00
O2868,12/27/2020,S003,A008,P012,3,51.00,153.00
O2869,12/28/2020,S004,A009,P001,7,100.00,700.00
O2870,12/29/2020,S005,A010,P002,12,200.00,2400.00
O2871,12/29/2020,S006,A001,P003,2,250.00,500.00
O2872,12/29/2020,S007,A002,P004,5,310.45,1552.25
O2873,12/30/2020,S008,A003,P005,9,53.00,477.00
O2874,12/30/2020,S009,A004,P006,10,120.00,1200.00
O2875,12/30/2020,S010,A005,P007,5,234.51,1172.55
O2876,12/30/2020,S011,A006,P008,4,234.20,936.80
O2877,12/30/2020,S012,A007,P009,11,634.00,6974.00
O2878,12/31/2020,S013,A008,P010,11,521.00,5731.00
O2879,12/31/2020,S014,A009,P011,1,533.00,533.00
O2880,1/1/2021,S015,A010,P012,2,51.00,102.00
O2881,1/1/2021,S001,A001,P001,1,100.00,100.00
O2882,1/2/2021,S002,A002,P002,6,200.00,1200.00
O2883,1/2/2021,S003,A003,P003,12,250.00,3000.00
O2884,1/2/2021,S004,A004,P004,4,310.45,1241.80
O2885,1/2/2021,S005,A005,P005,10,53.00,530.00
O2886,1/3/2021,S006,A006,P006,12,,1440.00
O2887,1/3/2021,S007,A007,P007,7,234.51,1641.57
O2888,1/3/2021,S008,A008,P008,9,234.20,2107.80
O2889,1/4/2021,S009,A009,P009,12,634.00,7608.00
O2890,1/5/2021,S010,A010,P010,2,521.00,1042.00
O2891,1/5/2021,S011,A001,P011,12,533.00,6396.00
O2892,1/5/2021,S012,A002,P012,9,51.00,459.00
O2893,1/6/2021,S013,A003,P001,4,100.00,400.00
O2894,1/7/2021,S014,A004,P002,10,200.00,2000.00
O2895,1/7/2021,S015,A005,P003,2,250.00,500.00
O2896,1/8/2021,S001,A006,P004,4,310.45,1241.80
O2897,1/8/2021,S002,A007,P005,11,53.00,583.00
O2898,1/9/2021,S003,A008,P006,6,120.00,720.00
O2899,1/9/2021,S004,A009,P007,11,234.51,2579.61
O2900,1/9/2021,S005,A010,P008,7,234.20,1639.40
O2901,1/10/2021,S006,A001,P009,7,634.00,4438.00
O2902,1/10/2021,S007,A002,P010,11,521.00,5731.00
O2903,1/10/2021,S008,A003,P011,2,533.00,1066.00
O2904,1/10/2021,S009,A004,P012,4,51.00,204.00
O2905,1/12/2021,S010,A005,P001,6,100.00,600.00
O2906,1/12/2021,S011,A006,P002,9,200.00,1800.00
O2907,1/12/2021,S012,A007,P003,10,250.00,2500.00
O2908,1/13/2021,S013,A008,P004,7,310.45,2173.15
O2909,1/13/2021,S014,A009,P005,2,53.00,106.00
O2910,1/13/2021,S015,A010,P006,5,120.00,600.00
O2911,1/14/2021,S001,A001,P007,3,234.51,703.53
O2912,1/14/2021,S002,A002,P008,11,234.20,2576.20
O2913,1/14/2021,S003,A003,P009,8,634.00,5072.00
O2914,1/16/2021,S004,A004,P010,9,521.00,4689.00
O2915,1/16/2021,S005,A005,P011,4,,2132.00
O2916,1/17/2021,S006,A006,P012,5,51.00,255.00
O2917,1/17/2021,S007,A007,P001,1,100.00,100.00
O2918,1/18/2021,S008,A008,P002,9,200.00,1800.00
O2919,1/19/2021,S009,A009,P003,5,250.00,1250.00
O2920,1/19/2021,S010,A010,P004,11,310.45,3414.95
O2921,1/20/2021,S011,A001,P005,5,53.00,265.00
O2922,1/21/2021,S012,A002,P006,9,120.00,1080.00
O2923,1/21/2021,S013,A003,P007,3,234.51,703.53
O2924,1/21/2021,S014,A004,P008,3,234.20,702.60
O2925,1/21/2021,S015,A005,P009,12,634.00,7608.00
O2926,1/21/2021,S001,A006,P010,11,521.00,5731.00
O2927,1/21/2021,S002,A007,P011,3,533.00,1599.00
O2928,1/22/2021,S003,A008,P012,4,51.00,204.00
O2929,1/22/2021,S004,A009,P001,7,100.00,700.00
O2930,1/22/2021,S005,A010,P002,6,200.00,1200.00
O2931,1/22/2021,S006,A001,P003,4,250.00,1000.00
O2932,1/22/2021,S007,A002,P004,5,310.45,1552.25
O2933,1/23/2021,S008,A003,P005,3,53.00,159.00
O2934,1/23/2021,S009,A004,P006,4,120.00,480.00
O2935,1/23/2021,S010,A005,P007,7,234.51,1641.57
O2936,1/23/2021,S011,A006,P008,3,234.20,702.60
O2937,1/25/2021,S012,A007,P009,12,634.00,7608.00
O2938,1/25/2021,S013,A008,P010,7,521.00,3647.00
O2939,1/26/2021,S014,A009,P011,7,,3731.00
O2940,1/26/2021,S015,A010,P012,6,51.00,306.00
O2941,1/26/2021,S001,A001,P001,4,100.00,400.00
O2942,1/26/2021,S002,A002,P002,4,200.00,800.00
O2943,1/27/2021,S003,A003,P003,12,250.00,3000.00
O2944,1/27/2021,S004,A004,P004,6,310.45,1862.70
O2945,1/28/2021,S005,A005,P005,4,53.00,212.00
O2946,1/28/2021,S006,A006,P006,9,120.00,1080.00
O2947,1/28/2021,S007,A007,P007,10,234.51,2345.10
O2948,1/28/2021,S008,A008,P008,6,234.20,1405.20
O2949,1/29/2021,S009,A009,P009,11,634.00,6974.00
O2950,1/29/2021,S010,A010,P010,12,521.00,6252.00
O2951,1/29/2021,S011,A001,P011,5,533.00,2665.00
O2952,1/29/2021,S012,A002,P012,8,51.00,408.00
O2953,1/30/2021,S013,A003,P001,8,100.00,800.00
O2954,1/30/2021,S014,A004,P002,8,200.00,1600.00
O2955,1/30/2021,S015,A005,P003,7,250.00,1750.00
O2956,1/30/2021,S001,A006,P004,9,310.45,2794.05
O2957,1/30/2021,S002,A007,P005,10,53.00,530.00
O2958,1/30/2021,S003,A008,P006,1,120.00,120.00
O2959,1/31/2021,S004,A009,P007,2,234.51,469.02
O2960,1/31/2021,S005,A010,P008,5,234.20,1171.00
O2961,2/1/2021,S006,A001,P009,11,634.00,6974.00
O2962,2/1/2021,S007,A002,P010,2,521.00,1042.00
O2963,2/1/2021,S008,A003,P011,9,533.00,4797.00
O2964,2/1/2021,S009,A004,P012,8,,408.00
O2965,2/2/2021,S010,A005,P001,5,100.00,500.00
O2966,2/2/2021,S011,A006,P002,5,200.00,1000.00
O2967,2/2/2021,S012,A007,P003,11,250.00,2750.00
O2968,2/3/2021,S013,A008,P004,4,310.45,1241.80
O2969,2/3/2021,S014,A009,P005,11,53.00,583.00
O2970,2/3/2021,S015,A010,P006,1,120.00,120.00
O2971,2/4/2021,S001,A001,P007,1,234.51,234.51
O2972,2/4/2021,S002,A002,P008,10,234.20,2342.00
